SA4_NAME_2016,ANZSCO,SA4 code,unempratemvmt,score,averageannualmvmt20132016mvmt,score,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian ,score,occunemp201315mvmt,201315score,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate_SA4,unempscore_SA4,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,all_sa4_codes,_11prop,_11_score,anzscocode,_12prop,_12_score,_13prop,_13_score,_14prop,_14_score,_21prop,_21_score,_22prop,_22_score,_23prop,_23_score,_24prop,_24_score,_25prop,_25_score,_26prop,_26_score,_27prop,_27_score,_31prop,_31_score,_32prop,_32_score,_33prop,_33_score,_34prop,_34_score,_35prop,_35_score,_36prop,_36_score,_39prop,_39_score,_41prop,_41_score,_42prop,_42_score,_43prop,_43_score,_44prop,_44_score,_45prop,_45_score,_51prop,_51_score,_52prop,_52_score,_53prop,_53_score,_54prop,_54_score,_55prop,_55_score,_56prop,_56_score,_59prop,_59_score,_61prop,_61_score,_62prop,_62_score,_63prop,_63_score,_71prop,_71_score,_72prop,_72_score,_73prop,_73_score,_74prop,_74_score,_81prop,_81_score,_82prop,_82_score,_83prop,_83_score,_84prop,_84_score,_85prop,_85_score,_89prop,_89_score,anzsco2,nswscore,state
Gold Coast,44,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.51384275,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,45,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.59385666,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,51,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.50377074,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,52,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.50377074,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,53,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.50377074,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,54,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94382022,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,55,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.97452229,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,56,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.187894073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,59,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.08860759,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,61,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51332398,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,62,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.66666667,3,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,63,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.18518519,0,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast,71,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89459816,2,,,,,,,,,,,,,,,,,,,,,
Gold Coast,72,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.683195592,2,,,,,,,,,,,,,,,,,,,
Gold Coast,73,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.683195592,2,,,,,,,,,,,,,,,,,
Gold Coast,74,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.539358601,1,,,,,,,,,,,,,,,
Gold Coast,81,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.91719745,1,,,,,,,,,,,,,
Gold Coast,82,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.59036145,2,,,,,,,,,,,
Gold Coast,83,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.67889908,2,,,,,,,,,
Gold Coast,84,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.03602058,1,,,,,,,
Gold Coast,85,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.02638522,2,,,,,
Gold Coast,89,309,13.92362632,2,n.p,0,505,440,1,1,68300,2,-6.462585034,1,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,309,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93532338,3,,,
Ipswich,11,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,12,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,12,157.1428571,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,13,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,13,,,-20.39014151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,14,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,14,,,,,-4.480796586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,21,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,21,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,22,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,22,,,,,,,,,-35.38335383,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,23,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,23,,,,,,,,,,,-63.24405695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,24,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,24,,,,,,,,,,,,,-7.496463932,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,25,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,25,,,,,,,,,,,,,,,88.04831532,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,26,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,26,,,,,,,,,,,,,,,,,15.13972409,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,27,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,27,,,,,,,,,,,,,,,,,,,-1.624548736,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,31,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,31,,,,,,,,,,,,,,,,,,,,,-26.03898492,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,32,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,32,,,,,,,,,,,,,,,,,,,,,,,-41.32524026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,33,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,33,,,,,,,,,,,,,,,,,,,,,,,,,-19.76351351,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,34,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.44575211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,35,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.24008351,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,36,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.17391304,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,39,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.45585216,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,41,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5140665,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,42,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96582204,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,43,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.80952381,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,44,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.04324801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,45,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.454017425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,51,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.04469274,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,52,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.04469274,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,53,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.04469274,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,54,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.71221532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,55,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.408759124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,56,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.92777364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,59,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.16413214,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,61,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66513761,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,62,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.27209533,0,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,63,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03225806,3,,,,,,,,,,,,,,,,,,,,,,,
Ipswich,71,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.19354839,0,,,,,,,,,,,,,,,,,,,,,
Ipswich,72,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.01473839,0,,,,,,,,,,,,,,,,,,,
Ipswich,73,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.01473839,0,,,,,,,,,,,,,,,,,
Ipswich,74,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.10121457,0,,,,,,,,,,,,,,,
Ipswich,81,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.81087203,0,,,,,,,,,,,,,
Ipswich,82,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.578154426,1,,,,,,,,,,,
Ipswich,83,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.61306533,1,,,,,,,,,
Ipswich,84,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.828393136,1,,,,,,,
Ipswich,85,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.957957958,2,,,,,
Ipswich,89,310,13.92362632,2,-13.2701774,1,362,360,2,2,69200,2,-0.672877847,3,-15.95744681,-5.737704918,15.93855017,2,1,1,4.607186748,0,15216,15471,1.675867508,2,310,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.25099602,0,,,
Logan - Beaudesert,11,311,13.92362632,2,-30.58053134,0,420,395,2,1,72500,2,-5.445544554,1,-37.14285714,-18.14671815,23.96598376,0,0,3,3.736951404,1,19159,19177,0.093950624,0,311,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan - Beaudesert,12,311,13.92362632,2,-30.58053134,0,420,395,2,1,72500,2,-5.445544554,1,-37.14285714,-18.14671815,23.96598376,0,0,3,3.736951404,1,19159,19177,0.093950624,0,311,,,12,157.1428571,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan - Beaudesert,13,311,13.92362632,2,-30.58053134,0,420,395,2,1,72500,2,-5.445544554,1,-37.14285714,-18.14671815,23.96598376,0,0,3,3.736951404,1,19159,19177,0.093950624,0,311,,,13,,,-20.39014151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
