sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,sa4_name_2016,nswscore,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
Perth - Inner,503,42,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,33.33333333,2,1,2.227094874,2,-6.530089629,0
Perth - Inner,503,43,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-31.46853147,0,0,8.076978076,0,-6.530089629,0
Perth - Inner,503,44,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,27.34899329,3,0,4.78027277,1,-6.530089629,0
Perth - Inner,503,45,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-1.294498382,1,0,2.144284237,3,-6.530089629,0
Perth - Inner,503,51,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-26.76470588,0,0,2.409033583,2,-6.530089629,0
Perth - Inner,503,52,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-26.76470588,0,0,5.458520324,1,-6.530089629,0
Perth - Inner,503,53,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-26.76470588,0,0,4.746966291,1,-6.530089629,0
Perth - Inner,503,54,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-35.39473684,0,0,4.385498977,1,-6.530089629,0
Perth - Inner,503,55,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-41.75084175,0,0,2.119149939,3,-6.530089629,0
Perth - Inner,503,56,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-56.98151951,0,0,7.060684279,0,-6.530089629,0
Perth - Inner,503,59,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-47.43040685,0,0,6.516461246,0,-6.530089629,0
Perth - Inner,503,61,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-12.12406015,1,0,2.079663484,3,-6.530089629,0
Perth - Inner,503,62,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-16.43132221,1,1,4.907092592,1,-6.530089629,0
Perth - Inner,503,63,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-20.16021362,1,0,6.56438028,0,-6.530089629,0
Perth - Inner,503,71,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-25.49019608,1,0,6.05225183,0,-6.530089629,0
Perth - Inner,503,72,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-35.41176471,0,0,5.713806571,1,-6.530089629,0
Perth - Inner,503,73,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-35.41176471,0,0,4.780548102,1,-6.530089629,0
Perth - Inner,503,74,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-40.86727989,0,0,7.429191419,0,-6.530089629,0
Perth - Inner,503,81,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-32,1,0,7.610774493,0,-6.530089629,0
Perth - Inner,503,82,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,1.278772379,1,0,8.066483472,0,-6.530089629,0
Perth - Inner,503,83,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-47.84546805,0,0,11.93679071,0,-6.530089629,0
Perth - Inner,503,84,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,26.39885222,2,0,6.086839783,0,-6.530089629,0
Perth - Inner,503,85,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-60.46195652,0,0,11.22445391,0,-6.530089629,0
Perth - Inner,503,89,9.112293463,1,-6.573419672,1,867.5,620,0,0,107200,3,,,-13.57142857,-0.408830744,15.02642839,2,2,1,0.846934756,3,33361,33843,1.444800815,2,Perth - Inner,,5,-32.95819936,0,0,7.289287533,0,-6.530089629,0
Perth - North East,504,11,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-26.45815723,0,1,2.05874284,3,-1.909307876,1
Perth - North East,504,12,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,0,0,2,2.05874284,3,-1.909307876,1
Perth - North East,504,13,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,0,0,2,3.202719788,2,-1.909307876,1
Perth - North East,504,14,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,1.853411963,1,1,3.573855015,1,-1.909307876,1
Perth - North East,504,21,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,0,0,0,6.145607866,0,-1.909307876,1
Perth - North East,504,22,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,0,0,0,3.274307115,2,-1.909307876,1
Perth - North East,504,23,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-45.03133393,0,2,2.584594903,2,-1.909307876,1
Perth - North East,504,24,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,184.6283784,3,1,2.072892755,3,-1.909307876,1
Perth - North East,504,25,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,29.62962963,1,3,1.45347131,3,-1.909307876,1
Perth - North East,504,26,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-36.02398524,0,3,2.140031074,3,-1.909307876,1
Perth - North East,504,27,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-12.78625954,0,1,2.672330801,2,-1.909307876,1
Perth - North East,504,31,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-47.18981972,0,2,3.507539123,2,-1.909307876,1
Perth - North East,504,32,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-23.48993289,0,2,3.162678887,2,-1.909307876,1
Perth - North East,504,33,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,49.53051643,2,3,4.741069999,1,-1.909307876,1
Perth - North East,504,34,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-30.35055351,1,3,4.020997702,1,-1.909307876,1
Perth - North East,504,35,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-2.693877551,1,3,6.278236984,0,-1.909307876,1
Perth - North East,504,36,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-13.85542169,1,1,6.278236984,0,-1.909307876,1
Perth - North East,504,39,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,5.850272682,1,0,5.776763124,0,-1.909307876,1
Perth - North East,504,41,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,11.80327869,0,2,10.14099949,0,-1.909307876,1
Perth - North East,504,42,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,33.33333333,2,1,2.227094874,2,-1.909307876,1
Perth - North East,504,43,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-31.46853147,0,0,8.076978076,0,-1.909307876,1
Perth - North East,504,44,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,27.34899329,3,0,4.78027277,1,-1.909307876,1
Perth - North East,504,45,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-1.294498382,1,0,2.144284237,3,-1.909307876,1
Perth - North East,504,51,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-26.76470588,0,0,2.409033583,2,-1.909307876,1
Perth - North East,504,52,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-26.76470588,0,0,5.458520324,1,-1.909307876,1
Perth - North East,504,53,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-26.76470588,0,0,4.746966291,1,-1.909307876,1
Perth - North East,504,54,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-35.39473684,0,0,4.385498977,1,-1.909307876,1
Perth - North East,504,55,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-41.75084175,0,0,2.119149939,3,-1.909307876,1
Perth - North East,504,56,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-56.98151951,0,0,7.060684279,0,-1.909307876,1
Perth - North East,504,59,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-47.43040685,0,0,6.516461246,0,-1.909307876,1
Perth - North East,504,61,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-12.12406015,1,0,2.079663484,3,-1.909307876,1
Perth - North East,504,62,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-16.43132221,1,1,4.907092592,1,-1.909307876,1
Perth - North East,504,63,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-20.16021362,1,0,6.56438028,0,-1.909307876,1
Perth - North East,504,71,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-25.49019608,1,0,6.05225183,0,-1.909307876,1
Perth - North East,504,72,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-35.41176471,0,0,5.713806571,1,-1.909307876,1
Perth - North East,504,73,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-35.41176471,0,0,4.780548102,1,-1.909307876,1
Perth - North East,504,74,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-40.86727989,0,0,7.429191419,0,-1.909307876,1
Perth - North East,504,81,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-32,1,0,7.610774493,0,-1.909307876,1
Perth - North East,504,82,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,1.278772379,1,0,8.066483472,0,-1.909307876,1
Perth - North East,504,83,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-47.84546805,0,0,11.93679071,0,-1.909307876,1
Perth - North East,504,84,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,26.39885222,2,0,6.086839783,0,-1.909307876,1
Perth - North East,504,85,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-60.46195652,0,0,11.22445391,0,-1.909307876,1
Perth - North East,504,89,7.962296881,1,8.273925531,3,382,360,2,2,82300,2,,,5.405405405,9.148264984,18.41421144,3,3,2,3.501256284,1,17518,17761,1.387144651,2,Perth - North East,,5,-32.95819936,0,0,7.289287533,0,-1.909307876,1
Perth - North West,505,11,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-26.45815723,0,1,2.05874284,3,-1.494321578,1
Perth - North West,505,12,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,0,0,2,2.05874284,3,-1.494321578,1
Perth - North West,505,13,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,0,0,2,3.202719788,2,-1.494321578,1
Perth - North West,505,14,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,1.853411963,1,1,3.573855015,1,-1.494321578,1
Perth - North West,505,21,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,0,0,0,6.145607866,0,-1.494321578,1
Perth - North West,505,22,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,0,0,0,3.274307115,2,-1.494321578,1
Perth - North West,505,23,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-45.03133393,0,2,2.584594903,2,-1.494321578,1
Perth - North West,505,24,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,184.6283784,3,1,2.072892755,3,-1.494321578,1
Perth - North West,505,25,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,29.62962963,1,3,1.45347131,3,-1.494321578,1
Perth - North West,505,26,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-36.02398524,0,3,2.140031074,3,-1.494321578,1
Perth - North West,505,27,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-12.78625954,0,1,2.672330801,2,-1.494321578,1
Perth - North West,505,31,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-47.18981972,0,2,3.507539123,2,-1.494321578,1
Perth - North West,505,32,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-23.48993289,0,2,3.162678887,2,-1.494321578,1
Perth - North West,505,33,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,49.53051643,2,3,4.741069999,1,-1.494321578,1
Perth - North West,505,34,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-30.35055351,1,3,4.020997702,1,-1.494321578,1
Perth - North West,505,35,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-2.693877551,1,3,6.278236984,0,-1.494321578,1
Perth - North West,505,36,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-13.85542169,1,1,6.278236984,0,-1.494321578,1
Perth - North West,505,39,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,5.850272682,1,0,5.776763124,0,-1.494321578,1
Perth - North West,505,41,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,11.80327869,0,2,10.14099949,0,-1.494321578,1
Perth - North West,505,42,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,33.33333333,2,1,2.227094874,2,-1.494321578,1
Perth - North West,505,43,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-31.46853147,0,0,8.076978076,0,-1.494321578,1
Perth - North West,505,44,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,27.34899329,3,0,4.78027277,1,-1.494321578,1
Perth - North West,505,45,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-1.294498382,1,0,2.144284237,3,-1.494321578,1
Perth - North West,505,51,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-26.76470588,0,0,2.409033583,2,-1.494321578,1
Perth - North West,505,52,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-26.76470588,0,0,5.458520324,1,-1.494321578,1
Perth - North West,505,53,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-26.76470588,0,0,4.746966291,1,-1.494321578,1
Perth - North West,505,54,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-35.39473684,0,0,4.385498977,1,-1.494321578,1
Perth - North West,505,55,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-41.75084175,0,0,2.119149939,3,-1.494321578,1
Perth - North West,505,56,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-56.98151951,0,0,7.060684279,0,-1.494321578,1
Perth - North West,505,59,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-47.43040685,0,0,6.516461246,0,-1.494321578,1
Perth - North West,505,61,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-12.12406015,1,0,2.079663484,3,-1.494321578,1
Perth - North West,505,62,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-16.43132221,1,1,4.907092592,1,-1.494321578,1
Perth - North West,505,63,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-20.16021362,1,0,6.56438028,0,-1.494321578,1
Perth - North West,505,71,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-25.49019608,1,0,6.05225183,0,-1.494321578,1
Perth - North West,505,72,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-35.41176471,0,0,5.713806571,1,-1.494321578,1
Perth - North West,505,73,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-35.41176471,0,0,4.780548102,1,-1.494321578,1
Perth - North West,505,74,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-40.86727989,0,0,7.429191419,0,-1.494321578,1
Perth - North West,505,81,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-32,1,0,7.610774493,0,-1.494321578,1
Perth - North West,505,82,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,1.278772379,1,0,8.066483472,0,-1.494321578,1
Perth - North West,505,83,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-47.84546805,0,0,11.93679071,0,-1.494321578,1
Perth - North West,505,84,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,26.39885222,2,0,6.086839783,0,-1.494321578,1
