sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,sa4_code,NSWscore,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,unemprate,unempscore,numbus_industry201315mvmt,_201315score
Brisbane - South,303,25,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,80.44971893,2,0,0.885336988,3,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,26,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,37.93375394,2,1,3.365465829,1,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,27,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,1.765447667,0,0,2.943469842,1,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,31,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,28.57142857,2,1,2.928622025,2,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,32,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,-19.89247312,1,1,4.765344804,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,33,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,91.61118509,2,0,3.70471579,1,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,34,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,-19.84805318,1,0,2.292006884,3,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,35,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,3.480714958,2,0,5.352107223,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,36,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,8.489388265,1,0,5.148321511,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,39,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,33.03399615,2,1,1.617303478,3,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,41,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,87.66447368,2,2,1.564903596,3,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,42,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,49.64964965,2,0,2.533869824,2,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,43,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,35.55840822,3,0,7.938729084,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,44,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,24.94780793,2,0,2.675435049,2,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,45,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,5.389718076,2,0,5.412017821,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,51,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,21.07526882,1,0,3.686417419,1,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,52,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,21.07526882,1,0,2.942773391,2,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,53,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,21.07526882,1,0,3.589054664,1,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,54,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,24.89208633,2,0,5.079699718,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,55,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,-15.830721,0,0,2.370267513,2,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,56,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,29.8816568,2,0,4.89459415,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,59,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,0.59311981,1,0,3.815662488,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,61,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,7.862068966,2,0,2.442303921,2,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,62,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,12.16216216,2,0,6.286922453,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,63,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,-11.85647426,1,0,6.346356801,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,71,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,-15.98062954,1,0,6.272954518,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,72,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,7.151370679,2,0,6.116939796,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,73,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,7.151370679,2,0,3.444264851,1,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,74,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,-4.740406321,1,0,7.134051693,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,81,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,-11.03633917,1,0,4.221832029,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,82,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,45.06699147,2,0,9.669092211,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,83,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,27.98434442,3,0,8.266811991,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,84,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,2.891933029,2,0,9.126929767,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,85,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,-31.27962085,1,0,8.510808249,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - South,303,89,6.441978489,2,16.29732594,3,522.5,410,1,1,85100,2,,,-12.87878788,-16.97674419,25.38046146,2,0,3,4.574030529,0,28120,28885,2.720483642,3,303,,3,13.79690949,3,0,7.064066995,0,28120,28885,2.720483642,3,4.574030529,0,4.48261416,3
Brisbane - West,304,11,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,10.92436975,1,0,2.151262671,3,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,12,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,200,3,1,2.358500091,3,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,13,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,10.58718861,1,1,2.358500091,3,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,14,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,22.27848101,2,0,3.638337789,1,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,21,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,15.34195933,1,0,3.328640057,1,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,22,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,3.325123153,1,0,2.558283037,2,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,23,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,3.500269251,2,2,2.560545903,2,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,24,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,88.52459016,3,1,1.339219767,3,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,25,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,80.44971893,2,0,0.885336988,3,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,26,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,37.93375394,2,1,3.365465829,1,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,27,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,1.765447667,0,0,2.943469842,1,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,31,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,28.57142857,2,1,2.928622025,2,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,32,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,-19.89247312,1,1,4.765344804,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,33,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,91.61118509,2,0,3.70471579,1,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,34,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,-19.84805318,1,0,2.292006884,3,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,35,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,3.480714958,2,0,5.352107223,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,36,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,8.489388265,1,0,5.148321511,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,39,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,33.03399615,2,1,1.617303478,3,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,41,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,87.66447368,2,2,1.564903596,3,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,42,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,49.64964965,2,0,2.533869824,2,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,43,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,35.55840822,3,0,7.938729084,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,44,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,24.94780793,2,0,2.675435049,2,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,45,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,5.389718076,2,0,5.412017821,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,51,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,21.07526882,1,0,3.686417419,1,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,52,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,21.07526882,1,0,2.942773391,2,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,53,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,21.07526882,1,0,3.589054664,1,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,54,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,24.89208633,2,0,5.079699718,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,55,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,-15.830721,0,0,2.370267513,2,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,56,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,29.8816568,2,0,4.89459415,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,59,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,0.59311981,1,0,3.815662488,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,61,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,7.862068966,2,0,2.442303921,2,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,62,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,12.16216216,2,0,6.286922453,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,63,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,-11.85647426,1,0,6.346356801,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,71,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,-15.98062954,1,0,6.272954518,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,72,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,7.151370679,2,0,6.116939796,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,73,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,7.151370679,2,0,3.444264851,1,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,74,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,-4.740406321,1,0,7.134051693,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,81,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,-11.03633917,1,0,4.221832029,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,82,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,45.06699147,2,0,9.669092211,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,83,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,27.98434442,3,0,8.266811991,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,84,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,2.891933029,2,0,9.126929767,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,85,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,-31.27962085,1,0,8.510808249,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane - West,304,89,7.452377041,2,13.66411802,3,574,460,1,0,105000,3,,,-16.42512077,20.69767442,16.40937679,2,3,1,4.701873948,0,13402,13644,1.805700642,2,304,,3,13.79690949,3,0,7.064066995,0,13402,13644,1.805700642,2,4.701873948,0,-9.756097561,0
Brisbane Inner City,305,11,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,10.92436975,1,0,2.151262671,3,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,12,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,200,3,1,2.358500091,3,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,13,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,10.58718861,1,1,2.358500091,3,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,14,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,22.27848101,2,0,3.638337789,1,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,21,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,15.34195933,1,0,3.328640057,1,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,22,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,3.325123153,1,0,2.558283037,2,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,23,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,3.500269251,2,2,2.560545903,2,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,24,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,88.52459016,3,1,1.339219767,3,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,25,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,80.44971893,2,0,0.885336988,3,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,26,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,37.93375394,2,1,3.365465829,1,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,27,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,1.765447667,0,0,2.943469842,1,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,31,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,28.57142857,2,1,2.928622025,2,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,32,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,-19.89247312,1,1,4.765344804,0,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,33,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,91.61118509,2,0,3.70471579,1,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,34,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,-19.84805318,1,0,2.292006884,3,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
Brisbane Inner City,305,35,6.441978489,2,8.708522193,2,740,500,0,0,102600,3,,,4.229607251,-3.29029571,15.78184454,3,1,1,3.351749617,2,40278,40886,1.509508913,2,305,,3,3.480714958,2,0,5.352107223,0,40278,40886,1.509508913,2,3.351749617,2,-0.86042065,2
