sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,Nswscore,anzsco,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
Latrobe - Gippsland,205,52,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,52,2,63.60777587,3,0,3.103539944,2,3.614457831,2
Latrobe - Gippsland,205,53,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,53,2,63.60777587,3,0,2.796171833,2,3.614457831,2
Latrobe - Gippsland,205,54,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,54,2,45.71708272,3,0,4.382793928,0,3.614457831,2
Latrobe - Gippsland,205,55,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,55,2,37.30103806,2,0,3.816165329,1,3.614457831,2
Latrobe - Gippsland,205,56,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,56,2,136.3636364,3,0,4.886390714,0,3.614457831,2
Latrobe - Gippsland,205,59,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,59,2,29.02730375,2,0,2.50071786,2,3.614457831,2
Latrobe - Gippsland,205,61,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,61,2,39.00293255,1,0,3.143009549,2,3.614457831,2
Latrobe - Gippsland,205,62,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,62,2,13.08523409,2,0,5.686892743,0,3.614457831,2
Latrobe - Gippsland,205,63,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,63,2,158.4170854,3,0,7.011999053,0,3.614457831,2
Latrobe - Gippsland,205,71,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,71,2,34.43983402,3,0,4.723412715,0,3.614457831,2
Latrobe - Gippsland,205,72,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,72,2,43.64820847,2,0,3.421869162,1,3.614457831,2
Latrobe - Gippsland,205,73,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,73,2,43.64820847,2,0,4.497532778,0,3.614457831,2
Latrobe - Gippsland,205,74,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,74,2,54.57348407,2,0,5.573563214,0,3.614457831,2
Latrobe - Gippsland,205,81,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,81,2,2.298850575,2,0,5.655389247,0,3.614457831,2
Latrobe - Gippsland,205,82,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,82,2,116.2790698,1,0,6.466863482,0,3.614457831,2
Latrobe - Gippsland,205,83,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,83,2,5.337078652,2,0,8.179175482,0,3.614457831,2
Latrobe - Gippsland,205,84,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,84,2,-32.58145363,1,0,8.856694752,0,3.614457831,2
Latrobe - Gippsland,205,85,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,85,2,-31.22420908,1,0,7.898510667,0,3.614457831,2
Latrobe - Gippsland,205,89,13.52670167,1,19.5596753,3,260.75,260,3,3,53500,1,,,-16,15.60283688,12.95073641,2,3,0,3.795075696,1,22506,22559,0.235492757,0,,89,2,2.341137124,2,0,6.236086517,0,3.614457831,2
Melbourne - Inner,206,11,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,11,2,100,2,0,2.370665054,3,7.901761879,2
Melbourne - Inner,206,12,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,12,2,25.05626407,0,0,0.88720848,3,7.901761879,2
Melbourne - Inner,206,13,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,13,2,25.15018022,2,0,2.433548324,2,7.901761879,2
Melbourne - Inner,206,14,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,14,2,29.5884058,2,0,2.385195332,3,7.901761879,2
Melbourne - Inner,206,21,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,21,2,29.19254658,2,0,4.31410034,0,7.901761879,2
Melbourne - Inner,206,22,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,22,2,37.95963848,2,0,3.513868753,1,7.901761879,2
Melbourne - Inner,206,23,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,23,2,73.83071501,3,1,2.332226538,3,7.901761879,2
Melbourne - Inner,206,24,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,24,2,37.97313797,1,0,1.944118916,3,7.901761879,2
Melbourne - Inner,206,25,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,25,2,85.1323289,2,1,0.854181903,3,7.901761879,2
Melbourne - Inner,206,26,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,26,2,130.7776779,2,2,2.414998954,2,7.901761879,2
Melbourne - Inner,206,27,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,27,2,80.63822158,2,0,2.129433899,3,7.901761879,2
Melbourne - Inner,206,31,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,31,2,99.97022037,3,0,4.186003122,0,7.901761879,2
Melbourne - Inner,206,32,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,32,2,35.50913838,2,0,3.632514716,1,7.901761879,2
Melbourne - Inner,206,33,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,33,2,184.1870824,3,1,2.679877371,2,7.901761879,2
Melbourne - Inner,206,34,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,34,2,11.76470588,2,1,2.974376199,2,7.901761879,2
Melbourne - Inner,206,35,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,35,2,29.73523422,2,3,5.953587664,0,7.901761879,2
Melbourne - Inner,206,36,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,36,2,63.07471264,2,0,3.311054172,1,7.901761879,2
Melbourne - Inner,206,39,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,39,2,36.18768328,2,0,4.101681028,1,7.901761879,2
Melbourne - Inner,206,41,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,41,2,57.56536648,1,0,3.143175336,1,7.901761879,2
Melbourne - Inner,206,42,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,42,2,62.75287584,2,0,3.278925725,1,7.901761879,2
Melbourne - Inner,206,43,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,43,2,1.294498382,2,0,7.91226694,0,7.901761879,2
Melbourne - Inner,206,44,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,44,2,16.7291823,2,0,3.725889106,1,7.901761879,2
Melbourne - Inner,206,45,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,45,2,43.51851852,3,0,2.600989862,2,7.901761879,2
Melbourne - Inner,206,51,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,51,2,63.60777587,2,0,1.937061945,3,7.901761879,2
Melbourne - Inner,206,52,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,52,2,63.60777587,2,0,3.103539944,2,7.901761879,2
Melbourne - Inner,206,53,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,53,2,63.60777587,2,0,2.796171833,2,7.901761879,2
Melbourne - Inner,206,54,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,54,2,45.71708272,2,0,4.382793928,0,7.901761879,2
Melbourne - Inner,206,55,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,55,2,29.49613829,2,0,3.816165329,1,7.901761879,2
Melbourne - Inner,206,56,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,56,2,136.3636364,2,0,4.886390714,0,7.901761879,2
Melbourne - Inner,206,59,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,59,2,29.02730375,2,0,2.50071786,2,7.901761879,2
Melbourne - Inner,206,61,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,61,2,5.603448276,2,0,3.143009549,2,7.901761879,2
Melbourne - Inner,206,62,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,62,2,25.83798883,3,0,5.686892743,0,7.901761879,2
Melbourne - Inner,206,63,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,63,2,57.59090909,3,0,7.011999053,0,7.901761879,2
Melbourne - Inner,206,71,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,71,2,36.3086233,3,0,4.723412715,0,7.901761879,2
Melbourne - Inner,206,72,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,72,2,123.9316239,3,0,3.421869162,1,7.901761879,2
Melbourne - Inner,206,73,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,73,2,123.9316239,3,0,4.497532778,0,7.901761879,2
Melbourne - Inner,206,74,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,74,2,35.18518519,3,0,5.573563214,0,7.901761879,2
Melbourne - Inner,206,81,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,81,2,2.298850575,2,0,5.655389247,0,7.901761879,2
Melbourne - Inner,206,82,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,82,2,50.95541401,2,0,6.466863482,0,7.901761879,2
Melbourne - Inner,206,83,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,83,2,23.48565356,3,0,8.179175482,0,7.901761879,2
Melbourne - Inner,206,84,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,84,2,17.41214058,2,0,8.856694752,0,7.901761879,2
Melbourne - Inner,206,85,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,85,2,-31.22420908,1,0,7.898510667,0,7.901761879,2
Melbourne - Inner,206,89,3.90114737,3,-3.776776487,2,683.25,395,0,1,88700,2,,,-19.59654179,-0.430073272,18.42548887,1,2,2,3.327070908,2,87913,90901,3.398814737,3,,89,2,41.21813031,3,0,6.236086517,0,7.901761879,2
Melbourne - Inner East,207,11,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,11,2,16.05657238,2,0,2.370665054,3,-1.70212766,1
Melbourne - Inner East,207,12,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,12,2,0,0,0,0.88720848,3,-1.70212766,1
Melbourne - Inner East,207,13,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,13,2,25.15018022,2,0,2.433548324,2,-1.70212766,1
Melbourne - Inner East,207,14,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,14,2,27.83505155,2,0,2.385195332,3,-1.70212766,1
Melbourne - Inner East,207,21,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,21,2,29.19254658,2,0,4.31410034,0,-1.70212766,1
Melbourne - Inner East,207,22,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,22,2,31.75141243,2,0,3.513868753,1,-1.70212766,1
Melbourne - Inner East,207,23,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,23,2,64.11530815,3,1,2.332226538,3,-1.70212766,1
Melbourne - Inner East,207,24,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,24,2,37.97313797,1,0,1.944118916,3,-1.70212766,1
Melbourne - Inner East,207,25,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,25,2,50.30674847,2,1,0.854181903,3,-1.70212766,1
Melbourne - Inner East,207,26,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,26,2,33.60488798,2,2,2.414998954,2,-1.70212766,1
Melbourne - Inner East,207,27,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,27,2,42.51412429,2,0,2.129433899,3,-1.70212766,1
Melbourne - Inner East,207,31,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,31,2,66.66666667,3,0,4.186003122,0,-1.70212766,1
Melbourne - Inner East,207,32,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,32,2,35.50913838,2,0,3.632514716,1,-1.70212766,1
Melbourne - Inner East,207,33,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,33,2,133.1125828,3,1,2.679877371,2,-1.70212766,1
Melbourne - Inner East,207,34,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,34,2,-3.894736842,2,1,2.974376199,2,-1.70212766,1
Melbourne - Inner East,207,35,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,35,2,29.73523422,2,3,5.953587664,0,-1.70212766,1
Melbourne - Inner East,207,36,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,36,2,63.07471264,2,0,3.311054172,1,-1.70212766,1
Melbourne - Inner East,207,39,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,39,2,36.18768328,2,0,4.101681028,1,-1.70212766,1
Melbourne - Inner East,207,41,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,41,2,42.87925697,1,0,3.143175336,1,-1.70212766,1
Melbourne - Inner East,207,42,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,42,2,40.24621212,2,0,3.278925725,1,-1.70212766,1
Melbourne - Inner East,207,43,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,43,2,1.294498382,2,0,7.91226694,0,-1.70212766,1
Melbourne - Inner East,207,44,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,44,2,8.382352941,2,0,3.725889106,1,-1.70212766,1
Melbourne - Inner East,207,45,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,45,2,43.51851852,3,0,2.600989862,2,-1.70212766,1
Melbourne - Inner East,207,51,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,51,2,47.23127036,2,0,1.937061945,3,-1.70212766,1
Melbourne - Inner East,207,52,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,52,2,47.23127036,2,0,3.103539944,2,-1.70212766,1
Melbourne - Inner East,207,53,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,53,2,47.23127036,2,0,2.796171833,2,-1.70212766,1
Melbourne - Inner East,207,54,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,54,2,29.53105196,2,0,4.382793928,0,-1.70212766,1
Melbourne - Inner East,207,55,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,55,2,25.65284178,2,0,3.816165329,1,-1.70212766,1
Melbourne - Inner East,207,56,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,56,2,49.01610018,2,0,4.886390714,0,-1.70212766,1
Melbourne - Inner East,207,59,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,59,2,28.77237852,2,0,2.50071786,2,-1.70212766,1
Melbourne - Inner East,207,61,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,61,2,5.603448276,2,0,3.143009549,2,-1.70212766,1
Melbourne - Inner East,207,62,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,62,2,25.83798883,3,0,5.686892743,0,-1.70212766,1
Melbourne - Inner East,207,63,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,63,2,19.71580817,3,0,7.011999053,0,-1.70212766,1
Melbourne - Inner East,207,71,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,71,2,36.3086233,3,0,4.723412715,0,-1.70212766,1
Melbourne - Inner East,207,72,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,72,2,123.9316239,3,0,3.421869162,1,-1.70212766,1
Melbourne - Inner East,207,73,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,73,2,123.9316239,3,0,4.497532778,0,-1.70212766,1
Melbourne - Inner East,207,74,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,74,2,35.18518519,3,0,5.573563214,0,-1.70212766,1
Melbourne - Inner East,207,81,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,81,2,-5.389908257,2,0,5.655389247,0,-1.70212766,1
Melbourne - Inner East,207,82,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,82,2,50.95541401,2,0,6.466863482,0,-1.70212766,1
Melbourne - Inner East,207,83,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,83,2,23.48565356,3,0,8.179175482,0,-1.70212766,1
Melbourne - Inner East,207,84,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,84,2,17.41214058,2,0,8.856694752,0,-1.70212766,1
Melbourne - Inner East,207,85,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,85,2,-38.91675025,1,0,7.898510667,0,-1.70212766,1
Melbourne - Inner East,207,89,13.52670167,1,4.914846868,2,1120,445,0,1,91900,3,,,-21.28712871,11.03133159,21.38442522,1,3,2,3.28515672,2,39448,40442,2.519772866,3,,89,2,41.21813031,3,0,6.236086517,0,-1.70212766,1
Melbourne - Inner South,208,11,13.52670167,1,5.667953896,2,996,460,0,0,87800,2,,,-28.46153846,2.673492605,11.7669532,1,2,0,1.946438842,3,42887,43366,1.116888568,1,,11,2,16.05657238,2,0,2.370665054,3,1.688555347,1
Melbourne - Inner South,208,12,13.52670167,1,5.667953896,2,996,460,0,0,87800,2,,,-28.46153846,2.673492605,11.7669532,1,2,0,1.946438842,3,42887,43366,1.116888568,1,,12,2,0,0,0,0.88720848,3,1.688555347,1
Melbourne - Inner South,208,13,13.52670167,1,5.667953896,2,996,460,0,0,87800,2,,,-28.46153846,2.673492605,11.7669532,1,2,0,1.946438842,3,42887,43366,1.116888568,1,,13,2,25.15018022,2,0,2.433548324,2,1.688555347,1
Melbourne - Inner South,208,14,13.52670167,1,5.667953896,2,996,460,0,0,87800,2,,,-28.46153846,2.673492605,11.7669532,1,2,0,1.946438842,3,42887,43366,1.116888568,1,,14,2,27.83505155,2,0,2.385195332,3,1.688555347,1
